Semester,Year,Instructor,Dept,Course ID,Course Name,Section,Type,Responses,Enrollment,Resp. Rate %,1: Hrs Per Week 8,1 : Hrs Per Week 9,2: Interest in student learning,3: Explain course requirements,4: Clear learning goals,5: Feedback to students,6: Importance of subject,7: Explains subject matter ,8: Show respect for students,9: Overall teaching,10: Overall course
Fall,2015,SOHEL SARWAR,ISM,95706,OBJ ORIENTED A & D,C1,Lect,28,39,72%,,6.89,4.25,3.29,3.39,3.29,3.86,3.64,4.21,3.5,3.25
Fall,2015,SOHEL SARWAR,ISM,95706,OBJ ORIENTED A & D,K2,Lect,21,33,64%,,10.7,4.57,4.38,4.14,4.1,4.33,4.29,4.71,4.29,4.1
Fall,2015,ABHIJIT DUTT,ISM,95706,OBJ ORIENTED A & D,Z2,Lect,14,19,74%,,10.55,3.57,3.79,3.64,3.36,3.57,3.57,4.07,3.79,3.57
Fall,2015,ALESSANDRO ACQUISTI,ISM,95710,ECONOMIC ANALYSIS,A1,Lect,29,40,73%,,10.31,4.76,4.76,4.72,4.52,4.76,4.83,4.86,4.83,4.76
Fall,2015,KAREN CLAY,ISM,95710,ECONOMIC ANALYSIS,B2,Lect,27,37,73%,,8.73,3.37,3.3,3.41,3.07,3.44,2.69,4.11,2.81,3.22
Fall,2015,ALESSANDRO ACQUISTI,ISM,95710,ECONOMIC ANALYSIS,C1,Lect,36,40,90%,,9.76,4.81,4.81,4.69,4.61,4.69,4.86,4.94,4.83,4.75
Fall,2015,KAREN CLAY,ISM,95710,ECONOMIC ANALYSIS,D2,Lect,24,33,73%,,9.74,3.33,3.21,3.21,3.25,3.58,3.04,3.96,3,3.04
Fall,2015,ALESSANDRO ACQUISTI,ISM,95710,ECONOMIC ANALYSIS,E1,Lect,29,40,73%,,12.36,4.83,4.83,4.83,4.41,4.66,4.76,4.93,4.76,4.66
Fall,2015,KAREN CLAY,ISM,95710,ECONOMIC ANALYSIS,F2,Lect,28,40,70%,,9.37,3.64,3.61,3.57,3.43,3.71,3.14,4.18,3.21,3.43
Fall,2015,KAREN BIGRIGG,ISM,95712,OBJ ORIENT PRG JAVA,A,Lect,57,63,90%,,11.27,4.28,3.91,3.95,3.81,3.95,3.68,4.5,3.77,3.61
Fall,2015,NEELAM DWIVEDI,ISM,95712,OBJ ORIENT PRG JAVA,B,Lect,28,37,76%,,11.12,2.86,2.57,2.61,2.36,2.75,2.36,3.25,2.43,2.46
Fall,2015,NEELAM DWIVEDI,ISM,95712,OBJ ORIENT PRG JAVA,C,Lect,30,37,81%,,14.69,3.07,2.83,2.87,2.43,2.8,2.48,3.43,2.27,2.5
Fall,2015,MURLIKRISHNA VISWANATHAN,ISM,95712,OBJ ORIENT PRG JAVA,K,Lect,22,26,85%,,14.77,4.36,4.27,4.27,3.91,4.45,4.18,4.64,4.14,4.05
Fall,2015,MURLIKRISHNA VISWANATHAN,ISM,95712,OBJ ORIENT PRG JAVA,L,Lect,23,27,85%,,14.82,4.13,3.91,4.04,3.7,4.22,3.96,4.74,3.78,3.91
Fall,2015,MURLIKRISHNA VISWANATHAN,ISM,95712,OBJ ORIENT PRG JAVA,M,Lect,25,30,83%,,16.32,4.44,4.67,4.56,4.17,4.32,4.28,4.92,4.36,4.33
Fall,2015,SAKIR YUCEL,ISM,95713,INTERMEDIATE JAVA II,A1,Lect,13,23,57%,,10.92,4.46,4.54,4.46,4.15,4.23,4.62,4.85,4.46,4.31
Fall,2015,LYNNE PASTOR,ISM,95715,FINANCIAL ACCOUNTING,A1,Lect,24,39,62%,,8.43,4.29,4.46,4.38,4.17,4.33,4.21,4.42,4.17,4.08
Fall,2015,LYNNE PASTOR,ISM,95715,FINANCIAL ACCOUNTING,B1,Lect,29,38,76%,,9.79,4.52,4.45,4.52,4.38,4.59,4.55,4.55,4.28,4.28
Fall,2015,LYNNE PASTOR,ISM,95715,FINANCIAL ACCOUNTING,C1,Lect,30,38,79%,,7.7,4.23,4.6,4.47,4.03,4.4,4.52,4.41,4.34,4.07
Fall,2015,LYNNE PASTOR,ISM,95716,PRINCIPLS OF FINANCE,A2,Lect,24,40,60%,,7.83,3.92,4.33,4.21,3.71,4.17,4.21,3.83,3.79,3.63
Fall,2015,LYNNE PASTOR,ISM,95716,PRINCIPLS OF FINANCE,B2,Lect,30,40,75%,,9.19,4.37,4.43,4.47,4.27,4.53,4.57,4.53,4.37,4.27
Fall,2015,LYNNE PASTOR,ISM,95716,PRINCIPLS OF FINANCE,C2,Lect,25,40,63%,,6.83,4.12,4.36,4.48,4.08,4.28,4.48,4.2,4.36,4.28
Fall,2015,STEFAN LABASH,ISM,95718,PROFESSIONAL SPEAKNG,A1,Lect,11,15,73%,,8.09,4.36,3.82,4.1,4.27,4.55,4.45,4.8,4.36,4.27
Fall,2015,STEFAN LABASH,ISM,95718,PROFESSIONAL SPEAKNG,B1,Lect,12,15,80%,,9.83,4.67,4.17,4.25,4.83,4.92,4.67,4.83,4.5,4.33
Fall,2015,STEFAN LABASH,ISM,95718,PROFESSIONAL SPEAKNG,C2,Lect,12,15,80%,,6.75,4.42,4.17,4.33,4.75,4.5,4.33,4.58,4.33,4.33
Fall,2015,STEFAN LABASH,ISM,95718,PROFESSIONAL SPEAKNG,D2,Lect,14,15,93%,,6.62,4.54,4.14,4.29,4.79,4.36,4.29,4.5,4.29,4.14
Fall,2015,STEFAN LABASH,ISM,95718,PROFESSIONAL SPEAKNG,E1,Lect,13,15,87%,,6.38,4.54,4.46,4.54,4.54,4.69,4.46,4.54,4.46,4.23
Fall,2015,STEFAN LABASH,ISM,95718,PROFESSIONAL SPEAKNG,F2,Lect,11,15,73%,,5.55,4.45,4.18,4.64,4.73,4.64,4.55,4.64,4.64,4.45
Fall,2015,LYNNE PASTOR,ISM,95719,ACTG & FIN FDNS,A2,Lect,35,43,81%,,9.06,3.97,4.23,4.23,3.57,4.11,4.2,3.51,3.91,3.77
Fall,2015,MICHAEL SMITH,ISM,95722,DIGITAL TRANSFORMATN,A1,Lect,26,40,65%,,8.69,4.88,4.69,4.77,4.65,4.77,4.81,4.85,4.85,4.65
Fall,2015,MICHAEL SMITH,ISM,95722,DIGITAL TRANSFORMATN,B1,Lect,16,40,40%,,9.31,4.75,4.75,4.63,4.63,4.56,4.69,4.81,4.88,4.63
Fall,2015,MICHAEL SMITH,ISM,95722,DIGITAL TRANSFORMATN,C1,Lect,25,40,63%,,9.7,4.84,4.64,4.68,4.6,4.76,4.8,4.84,4.84,4.76
Fall,2015,ARI LIGHTMAN,ISM,95722,DIGITAL TRANSFORMATN,D2,Lect,24,35,69%,,7.13,4.33,4.33,4.38,4,4.08,4.13,4.63,4.29,4.04
Fall,2015,JAMES RIEL,ISM,95722,DIGITAL TRANSFORMATN,Z1,Lect,24,34,71%,,9.68,4.25,4.13,4.29,4.21,4.21,4.08,4.74,4.25,4.04
Fall,2015,ANDREW WRIGHT,ISM,95729,E-COMMERCE TECHNLGS,A2,Lect,11,18,61%,,12.55,4.55,4.45,4.64,4.45,4.36,4.18,4.55,4.27,4.36
Fall,2015,PAWAN KHERA,ISM,95730,E-BUS TECH & MGMT,Z,Lect,10,19,53%,,8.9,3.4,2.9,3.1,2.9,3.4,3.3,4.1,3.1,3
Fall,2015,MICHAEL MCCARTHY,ISM,95733,INTERNET TCHNOLOGIES,A1,Lect,16,19,84%,,15.75,4.19,4.31,4.31,3.94,4.44,4.06,4.75,3.94,4.31
Fall,2015,RANDALL TRZECIAK,ISM,95736,ADV REL DATABASE MGT,A1,Lect,17,28,61%,,12.19,4.53,4.82,4.82,4.59,4.76,4.71,4.76,4.59,4.47
Fall,2015,RANDALL TRZECIAK,ISM,95737,NOSQL DATABASE MGT,A2,Lect,29,44,66%,,8.57,4.14,4.21,4.14,3.79,4.28,4,4.52,3.93,4.07
Fall,2015,WIAM YOUNES,ISM,95743,INF SEC COMP & TRAIN,A1,Lect,11,23,48%,,7.18,4.36,4,4.09,4.18,4.27,4,4.55,4.18,4
Fall,2015,"FOWLER, S. (co-taught)",ISM,95744,INF SEC POL & GOVRN,A2,Lect,23,26,88%,,6.57,4.48,4.3,4.17,3.87,4.57,4.52,4.83,4.52,4.09
Fall,2015,"BUTKOVIC, M. (co-taught)",ISM,95744,INF SEC POL & GOVRN,A2,Lect,23,26,88%,,6.71,4.57,4.17,4.22,4,4.57,4.55,4.91,4.57,4.13
Fall,2015,RANDALL TRZECIAK,ISM,95752,INTRO INFO SEC MGT,A,Lect,25,31,81%,,9.84,4.44,4.44,4.68,4,4.6,4.24,4.72,4.08,4.04
Fall,2015,DAVID CHOI,ISM,95760,DCSN MKG UNCERTAINTY,A1,Lect,41,54,76%,,9,4.34,4.51,4.49,4.29,4.49,4.39,4.63,4.54,4.35
Fall,2015,DAVID CHOI,ISM,95760,DCSN MKG UNCERTAINTY,B1,Lect,32,53,60%,,10.06,4.28,4.44,4.38,4.19,4.38,4.44,4.53,4.28,4.31
Fall,2015,DAVID CHOI,ISM,95760,DCSN MKG UNCERTAINTY,C2,Lect,31,46,67%,,8.5,4.45,4.45,4.55,4.48,4.58,4.61,4.74,4.55,4.42
Fall,2015,DAVID CHOI,ISM,95760,DCSN MKG UNCERTAINTY,D2,Lect,31,44,70%,,7.13,4.23,4.32,4.39,4.19,4.35,4.39,4.61,4.32,4.23
Fall,2015,AARON SHELMIRE,ISM,95769,NETWRK SEC ANALYSIS,Z,Lect,17,23,74%,,13.06,4.35,3.76,3.88,3.76,4.47,4.41,4.18,4,4.06
Fall,2015,MICHAEL MCCARTHY,ISM,95771,DATA STRUC & ALGRTHM,A,Lect,32,41,78%,,14.13,4.5,4.48,4.16,4.19,4.31,4.41,4.59,4.28,4.25
Fall,2015,KARYN MOORE,ISM,95774,BUSINESS PROCESS MDL,A1,Lect,27,29,93%,,12.22,4.67,4.67,4.7,4.37,4.44,4.59,4.7,4.59,4.52
Fall,2015,RYAN SMALLEY,ISM,95775,IT BUSINESS LDRSHP,A2,Lect,32,39,82%,,4.9,4.78,4.63,4.66,4.66,4.75,4.72,4.66,4.69,4.63
Fall,2015,RYAN SMALLEY,ISM,95775,IT BUSINESS LDRSHP,B1,Lect,30,36,83%,,6.66,4.8,4.67,4.7,4.47,4.6,4.63,4.87,4.73,4.6
Fall,2015,ARTUR DUBRAWSKI,ISM,95791,DATA MINING,A2,Lect,87,115,76%,,14.74,3.75,3.97,4.09,3.57,4.2,4,4.16,3.89,4.02
Fall,2015,MARK DESANTIS,ISM,95794,TCH STARTUP TLS TCHN,A1,Lect,10,22,45%,,6.8,4.4,4.1,4,4.3,4.6,4.3,4.4,4.3,4.1
Fall,2015,MARK DESANTIS,ISM,95794,TCH STARTUP TLS TCHN,Z2,Lect,5,13,38%,,8.6,4.4,3.8,3.6,3.8,4.2,4.25,4.4,3.8,3.8
Fall,2015,JOHN SHANTZ,ISM,95797,DATA WAREHOUSING,A2,Lect,34,40,85%,,7.59,4.12,4.21,4.12,4,4.21,4.12,4.53,4.18,4.12
Fall,2015,BEIBEI LI,ISM,95797,DATA WAREHOUSING,B2,Lect,30,44,68%,,7.9,4.23,4.17,4.23,4.37,4.33,4.1,4.63,4.13,4.03
Fall,2015,DENNIS MOUL,ISM,95799,LINUX & OPEN SOURCE,A1,Lect,23,30,77%,,8.68,4.48,4.61,4.61,4.04,4.61,4.61,4.83,4.35,4.26
Fall,2015,DENNIS MOUL,ISM,95799,LINUX & OPEN SOURCE,Z2,Lect,20,24,83%,,9.15,4.8,4.8,4.75,4.65,4.9,4.9,4.9,4.85,4.8
Fall,2015,"BARR, E. (co-taught)",ISM,95805,BUSINESS COMMUNCTN,Z1,Lect,14,15,93%,,7.86,4.86,4.79,4.93,4.64,4.93,5,4.93,4.79,4.71
Fall,2015,"WALTER, B. (co-taught)",ISM,95805,BUSINESS COMMUNCTN,Z1,Lect,14,15,93%,,8.29,5,4.86,4.86,4.79,4.93,4.86,4.93,5,4.93
Fall,2015,SUMMER FOWLER,ISM,95808,IT PROJECT MANAGEMNT,A1,Lect,36,36,100%,,5.92,4.56,4.58,4.49,4.39,4.61,4.39,4.81,4.44,4.31
Fall,2015,DAVID BOYD,ISM,95808,IT PROJECT MANAGEMNT,B2,Lect,23,31,74%,,8.26,3.52,3.64,3.65,3,3.52,3.3,4.22,3.17,3
Fall,2015,RAKESH THAPAR,ISM,95808,IT PROJECT MANAGEMNT,Z2,Lect,15,24,63%,,10.6,4.07,4.27,4.13,3.86,4.4,4.13,4.53,4.21,4.13
Fall,2015,JANUSZ SZCZYPULA,ISM,95813,INTERMED DATABSE MGT,A1,Lect,14,20,70%,,12.77,4.79,4.93,4.93,4.93,4.93,4.93,4.64,4.86,4.79
Fall,2015,"CRANOR, L. (co-taught)",ISM,95818,PRVCY PLCY LAW & TCH,A,Lect,4,7,57%,,11.75,4.5,4.25,4.25,4.75,4.5,4.75,5,4.75,4.25
Fall,2015,"BALEBAKO, R. (co-taught)",ISM,95818,PRVCY PLCY LAW & TCH,A,Lect,4,7,57%,,11.75,4.5,4.25,4,4.5,4.75,4.75,4.75,4.5,4.25
Fall,2015,TIONG LIM,ISM,95825,CORPORATE FINANCE,A2,Lect,11,20,55%,,9.09,4.55,4.09,4.27,4.27,4.64,4.09,4.73,4.36,4.09
Fall,2015,MARK YANALITIS,ISM,95831,ENTERPRISE ARCHTCTRS,A1,Lect,8,12,67%,,7.25,4.5,4.25,4.38,4.13,4.5,4.38,4.75,4.38,4.25
Fall,2015,DAVID ROSS,ISM,95833,GLBL IT MANGMNT SRCG,Z,Lect,24,35,69%,,9,4,4.17,4.13,3.58,4.17,3.92,4.46,3.63,4.08
Fall,2015,ANDREW WASSER,ISM,95837,GLOBAL IT SOURCING,A1,Lect,9,12,75%,,8,4.78,4.56,4.89,5,4.89,4.67,5,4.89,5
Fall,2015,KYLE JOHNSON,ISM,95852,APPLIED DATA SCIENCE,Z1,Lect,7,9,78%,,16.43,3.86,3,3,3.57,3.57,3.43,4.29,3.57,3.43
Fall,2015,TIMOTHY SHIMEALL,ISM,95855,NTWRK SITNL AWRNESS,A,Lect,5,11,45%,,7.4,4.4,4,4,3.6,4.4,4.2,4.6,4.2,4.2
Fall,2015,STEFAN LABASH,ISM,95859,INNOVATION & TECHNLG,A2,Lect,12,18,67%,,9,4.33,3.83,4.25,4.08,4.17,4,4.25,4.08,4.09
Fall,2015,JAMES CALLAN,ISM,95865,TEXT ANALYTICS,A2,Lect,37,58,64%,,11.66,4.38,4.42,4.46,4.05,4.49,4.49,4.59,4.49,4.08
Fall,2015,JAMES CALLAN,ISM,95865,TEXT ANALYTICS,K2,Lect,17,24,71%,,14.24,4.35,4.18,4.29,4,4.41,4.18,4.24,4.29,4.12
Fall,2015,RAHUL TELANG,ISM,95866,ADV BUSINESS ANALYTC,A2,Lect,8,18,44%,,8.86,4,4,4.25,4,4.13,3.88,4.5,3.88,4.13
Fall,2015,YI ZHANG,ISM,95866,ADV BUSINESS ANALYTC,Z2,Lect,6,7,86%,,13.67,4.33,4.17,4.33,4.33,4.17,4.17,4.83,4.5,4.5
Fall,2015,MURLIKRISHNA VISWANATHAN,ISM,95871,MOBL APPLC DEVLPMNT,K,Lect,10,13,77%,,13.2,3.5,4.1,4,3.7,3.7,3.3,4.8,3.4,3.6
Fall,2015,JOHN DAVIS,ISM,95874,AGILE METHODS,A2,Lect,14,27,52%,,7.14,4.5,4.21,4.29,4.21,4.21,4.36,4.64,4.21,3.93
Fall,2015,KAREN BIGRIGG,ISM,95880,PYTHON FOR DEV,A2,Lect,35,53,66%,,9.29,4.37,4.14,4.2,4.03,4.2,4.11,4.59,4.14,4.09
Fall,2015,MICHAEL BIGRIGG,ISM,95881,WEB APP DEV,A1,Lect,16,22,73%,,10.93,3.94,3.56,3.63,3.81,3.88,3.75,4.13,3.44,3.25
Fall,2015,MICHAEL BIGRIGG,ISM,95882,ENTPR WEB DEV,A2,Lect,18,21,86%,,12.41,3.67,3.44,3.33,3.22,3.44,3.39,3.78,3.29,3.17
Fall,2015,ARI LIGHTMAN,ISM,95901,INDEPENDENT STUDY,B,Lect,2,5,40%,,5,5,5,5,5,5,5,5,5,5
Fall,2015,LAURA KLEBER,PMP,91600,QUANTITATIVE METHODS,A2,Lect,17,22,77%,,4.12,4.82,4.63,4.5,4.47,4.47,4.53,4.76,4.47,4.41
Fall,2015,DAVID LASSMAN,PMP,91800,ORGNZTNL MANAGEMENT,A,Lect,34,35,97%,,7.81,4.85,4.73,4.65,3.97,4.79,4.85,4.7,4.88,4.64
Fall,2015,KATHLEEN SMITH,PMP,91801,DATA ANLYSIS MANAGER,A,Lect,25,26,96%,,7.2,4.44,4.72,4.64,4.12,4.36,4.56,4.72,4.4,4.28
Fall,2015,TIMOTHY OLOUGHLIN,PMP,91820,STRATEGIC PLANNING,K,Lect,19,23,83%,,9,4.68,4.32,4.47,4.53,4.42,4.53,4.79,4.47,4.21
Fall,2015,PETER MADSEN,PMP,91828,ETHCL ISS MANAGEMNT,A1,Lect,18,26,69%,,5.71,4.44,4.33,4.44,4.33,4.56,4.44,4.61,4.33,4.33
Fall,2015,LINDA CHAOUSIS,PMP,91843,POWER AND INFLUENCE,K1,Lect,13,22,59%,,8.46,5,4.62,4.69,4.62,4.85,4.77,5,4.62,4.54
Fall,2015,SILVIA BORZUTZKY,PPP,90704,POV INEQ & SOC POL,A,Lect,14,20,70%,,10.86,4.5,4.64,4.36,4.71,4.57,4.43,4.57,4.21,4.5
Fall,2015,EMIL BOLONGAITA,PPP,90705,POLICY ANALYSIS I,K,Lect,13,15,87%,,8.69,4.46,4.62,4.54,4.54,4.62,4.62,5,4.69,4.62
Fall,2015,MARTIN GAYNOR,PPP,90709,INTERMDTE ECON ANLYS,A,Lect,22,27,81%,,7.18,4.18,4.27,4.27,4.18,4.18,4.14,4.45,4.23,4.09
Fall,2015,LOWELL TAYLOR,PPP,90710,APPL ECON ANALYSIS,A,Lect,53,65,82%,,10.04,4.74,4.66,4.64,4.32,4.85,4.72,4.79,4.81,4.81
Fall,2015,LOWELL TAYLOR,PPP,90710,APPL ECON ANALYSIS,B,Lect,39,48,81%,,9.62,4.72,4.77,4.85,4.28,4.85,4.9,4.9,4.9,4.82
Fall,2015,PAUL CHAPMAN,PPP,90710,APPL ECON ANALYSIS,K,Lect,12,13,92%,,8,4.83,4.75,4.75,4.83,4.67,4.58,5,4.58,4.58
Fall,2015,DANIEL NAGIN,PPP,90711,EMP MTHD PUB POL MGT,A,Lect,42,49,86%,,9.93,4.24,4.12,4.14,3.62,4.27,3.83,4.36,3.71,3.79
Fall,2015,DANIEL NAGIN,PPP,90711,EMP MTHD PUB POL MGT,B,Lect,37,48,77%,,9.56,4.3,4.19,4.14,3.69,4.24,4.05,4.62,3.68,3.84
Fall,2015,CIPRIAN DOMNISORU,PPP,90711,EMP MTHD PUB POL MGT,C,Lect,22,26,85%,,10.86,3.95,3.86,3.86,3.55,4.09,3.59,3.91,3.77,3.5
Fall,2015,RALPH BANGS,PPP,90716,RACE IN AMERICA,A1,Lect,4,8,50%,,5.75,5,4.5,4.25,4,5,4.5,5,4.75,4.75
Fall,2015,BETH WALTER,PPP,90718,STRTGC PRSNTN SKILLS,A1,Lect,11,12,92%,,8.27,4.73,4.91,4.91,4.82,4.73,4.55,4.91,4.55,4.3
Fall,2015,BETH WALTER,PPP,90718,STRTGC PRSNTN SKILLS,B1,Lect,12,13,92%,,7.73,4.67,4.58,4.58,4.58,4.58,4.58,4.92,4.5,4.33
Fall,2015,BETH WALTER,PPP,90718,STRTGC PRSNTN SKILLS,C1,Lect,9,12,75%,,8.33,4.67,4.33,4.78,4.22,4.44,4.67,4.78,4.33,4.33
Fall,2015,BETH WALTER,PPP,90718,STRTGC PRSNTN SKILLS,D2,Lect,8,10,80%,,10.38,4.38,4,4.13,4.5,4.38,4.25,4.5,4.13,4
Fall,2015,BETH WALTER,PPP,90718,STRTGC PRSNTN SKILLS,E2,Lect,9,12,75%,,7.33,3.89,3.67,4.11,4.22,4,3.89,3.89,3.89,3.78
Fall,2015,BETH WALTER,PPP,90718,STRTGC PRSNTN SKILLS,F2,Lect,10,12,83%,,9.9,4.2,4.1,4.2,4.5,4.4,4.6,4.7,4.3,4.4
Fall,2015,BETH WALTER,PPP,90718,STRTGC PRSNTN SKILLS,G2,Lect,10,12,83%,,7.7,4.9,4.4,4.5,4.7,4.6,4.44,4.9,4.5,4.5
Fall,2015,KATHLEEN SMITH,PPP,90724,FINANCIAL ANALYSIS,A,Lect,16,17,94%,,9.13,4.5,4.56,4.5,4.31,4.31,4.63,4.69,4.38,4.44
Fall,2015,JONATHAN DELANO,PPP,90726,MONEY & POLITICS,A1,Lect,5,9,56%,,6.2,4.4,4.2,4.4,3.6,4.6,4.6,4.6,4.2,4.2
Fall,2015,KARYN MOORE,PPP,90728,INTRO DATABSE MGMNT,A1,Lect,19,24,79%,,10.05,4.68,4.74,4.74,4.53,4.74,4.89,4.84,4.68,4.53
Fall,2015,KARYN MOORE,PPP,90728,INTRO DATABSE MGMNT,B1,Lect,21,27,78%,,9.2,4.67,4.67,4.71,4.33,4.48,4.57,4.71,4.52,4.19
Fall,2015,KARYN MOORE,PPP,90728,INTRO DATABSE MGMNT,C2,Lect,20,27,74%,,9.85,4.85,4.55,4.68,4.35,4.7,4.45,4.95,4.55,4.45
Fall,2015,KARYN MOORE,PPP,90728,INTRO DATABSE MGMNT,D2,Lect,18,21,86%,,9.33,4.56,4.56,4.61,4.53,4.33,4.61,4.56,4.5,4.33
Fall,2015,HAROLD MILLER,PPP,90730,METHODS POLICY ANLYS,A,Lect,22,22,100%,,10.18,4.27,4.36,4.41,4.64,4.68,4.36,3.95,4.5,4.64
Fall,2015,GORDON LEWIS,PPP,90731,MANAGEMENT METHODS,A,Lect,2,4,50%,,2,4,3.5,3.5,2.5,3.5,3.5,4.5,3.5,3.5
Fall,2015,Robert Strauss,PPP,90736,PUBLIC FINANCE,A,Lect,1,2,50%,,5,5,5,5,5,5,5,5,5,5
Fall,2015,KATHLEEN SMITH,PPP,90737,BUDGET MGT CTRL SYS,A,Lect,10,13,77%,,8.6,4.6,4.7,4.5,4.4,4.5,4.4,4.6,4.4,4.5
Fall,2015,JEROME PAYTAS,PPP,90743,URBAN REGNL ECON DEV,A,Lect,14,16,88%,,6.29,3.79,3.79,3.71,3.79,4.31,3.71,4.71,3.86,3.57
Fall,2015,EDSON SEVERNINI,PPP,90747,COST BENEFIT ANLYSIS,B2,Lect,16,19,84%,,10.31,3.63,3.31,3.19,2.94,3.88,3.5,4.25,3.38,3.25
Fall,2015,LEE BRANSTETTER,PPP,90752,RISE ASIAN ECON,A,Lect,9,9,100%,,6.67,4.67,4.67,4.56,4.44,4.67,4.78,4.78,4.78,4.67
Fall,2015,Robert Strauss,PPP,90762,MACROECONOMICS,A,Lect,1,2,50%,,5,4,4,4,3,5,4,4,3,3
Fall,2015,SILVIA BORZUTZKY,PPP,90763,HMN RGHTS CONF DVLPM,A1,Lect,10,13,77%,,11.1,4.6,4.4,4.5,4.7,4.8,4.5,4.8,4.7,4.7
Fall,2015,CLEOTILDE GONZALEZ,PPP,90777,INT. STATISTICS,A2,Lect,12,17,71%,,7.4,4.27,4.08,4.08,4.08,4.08,3.83,4.42,3.58,3.42
Fall,2015,JONATHAN DELANO,PPP,90778,MEDIA & PBLC PLCY MK,A2,Lect,11,16,69%,,8.3,3.91,3.18,3.27,2.82,4.27,4.09,4.18,3.73,3.82
Fall,2015,GARY FRANKO,PPP,90782,MULTI MEDIA,A,Lect,12,16,75%,,8.75,4.75,4.67,4.75,4.42,4.5,4.92,4.83,4.75,4.67
Fall,2015,LOWELL TAYLOR,PPP,90795,LABOR ECONOMIC POLCY,A1,Lect,13,19,68%,,8.69,4.62,4.54,4.54,4.23,4.62,4.85,4.77,4.85,4.69
Fall,2015,SHELBY STEWMAN,PPP,90796,HUMAN RES POL & MODL,A,Lect,2,2,100%,,5,4,2.5,3.5,3,4,3,5,3,3.5
Fall,2015,MATTHEW MEHALIK,PPP,90798,ENVRNMNTL POL & PLNG,A,Lect,8,9,89%,,8.38,4,3.88,4.25,4,4.38,3.88,4.63,4.13,4
Fall,2015,GARY FRANKO,PPP,90801,DESKTOP PUBLISHING,A1,Lect,14,19,74%,,7.21,4.71,4.79,4.86,4.71,4.79,4.93,5,4.93,4.93
Fall,2015,GARY FRANKO,PPP,90801,DESKTOP PUBLISHING,B2,Lect,19,20,95%,,5.63,4.84,4.79,4.74,4.68,4.74,4.84,4.84,4.84,4.79
Fall,2015,JEFFREY KUPFER,PPP,90808,ENERGY POLICY,A2,Lect,12,16,75%,,6.25,3.83,3.25,3.42,3.33,3.67,3.75,4.17,3.58,3.5
Fall,2015,SHELBY STEWMAN,PPP,90810,POPULATION & POLICY,A,Lect,1,2,50%,,8,5,5,5,5,5,5,5,5,5
Fall,2015,TIMOTHY ZAK,PPP,90811,FNDTN SOC INN & ENTP,A1,Lect,24,28,86%,,8.86,4.29,4.21,4.29,3.63,4.42,4.42,4.54,4.13,4.13
Fall,2015,KAREN BIGRIGG,PPP,90812,INTRO TO PYTHON,A1,Lect,26,38,68%,,8.5,4.42,4.23,4.12,4,4.12,4,4.73,4.04,3.92
Fall,2015,MARGARET FALBO,PPP,90818,HLTH CR QLTY PERF IM,A2,Lect,13,17,76%,,9.83,4.62,4.25,4.15,4.15,4.62,4.62,4.77,4.62,4.46
Fall,2015,GREGORY PORTER,PPP,90820,HEALTH CARE INFO SEC,A1,Lect,7,9,78%,,8.86,3.43,2.71,3.14,3,4,3.43,4.14,3,2.86
Fall,2015,AMELIA HAVILAND,PPP,90823,PROGRAM EVALUATION,A,Lect,17,22,77%,,10.25,4.82,4.65,4.53,4.18,4.71,4.59,4.76,4.53,4.65
Fall,2015,CHRISTOPHER SPERA,PPP,90823,PROGRAM EVALUATION,W,Lect,14,20,70%,,9.15,4.23,4.15,4.15,3.54,4.54,4.31,4.62,4.08,3.92
Fall,2015,JAMES JORDAN,PPP,90836,HEALTH SYSTEMS,A1,Lect,28,29,97%,,8.44,4.36,4.11,4.36,4.14,4.43,4.21,4.54,4.11,4.25
Fall,2015,JACK CHOW,PPP,90839,GLOB HLTH DIPLOMACY,W2,Lect,15,20,75%,,9,3.13,3.07,3,2.93,3.33,2.93,3.13,2.47,2.53
Fall,2015,DEBORAH STINE,PPP,90851,SCI TECH INNV POLICY,A2,Lect,3,3,100%,,7,3.33,2.67,3,3,4,3.33,4.33,2.67,2.67
Fall,2015,BRIAN KOVAK,PPP,90860,POLICY GLOBAL ECONMY,A1,Lect,16,16,100%,,8.4,4.88,4.63,4.88,4.63,4.94,4.94,4.94,4.88,4.88
Fall,2015,ELIZABETH BJERKE,PPP,90861,HEALTH POLICY,A2,Lect,18,25,72%,,8.18,4.5,3.67,3.94,3.78,4.5,4.33,4.78,4.11,4.06
Fall,2015,DANIEL NEILL,PPP,90866,LRG SC DT AN PBL PLY,A2,Lect,29,37,78%,,7.04,4.28,4,4.07,4,4.31,4.07,4.59,4.03,3.9
Fall,2015,JOHN FLAHERTY,PPP,90878,PLCY ANLYS CAPSTONE,W,Lect,13,20,65%,,5.46,3.85,3.38,3.17,3.31,4.31,3.38,3.92,3.54,3.62
Fall,2015,"COLEMAN, M. (co-taught)",PPP,90888,WASHINGTON SEMINAR,W1,Lect,15,20,75%,,4.6,4.33,4,4.07,4.13,4.4,4,4.6,4.13,4
Fall,2015,"FLAHERTY, J. (co-taught)",PPP,90888,WASHINGTON SEMINAR,W1,Lect,15,20,75%,,5,4.14,3.93,3.93,4.07,4.36,3.79,4.29,3.93,3.79
