Semester,Year,Instructor,Dept,Course ID,Course Name,Section,Type,Responses,Enrollment,Resp. Rate %,1: Hrs Per Week 9,2: Interest in student learning,3: Explain course requirements,4: Clear learning goals,5: Feedback to students,6: Importance of subject,7: Explains subject matter ,8: Show respect for students,9: Overall teaching,10: Overall course
Fall,2014,LAUREN SHAPIRO,ENG,76265,SURVEY FORMS: POETRY,A,Lect,14,16,88%,8.71,4.79,4.36,4.21,4.71,4.21,4.43,4.79,4.57,4.43
Fall,2014,GERALD COSTANZO,ENG,76265,SURVEY FORMS: POETRY,B,Lect,10,17,59%,6.8,4.6,4.7,4.6,4.1,4.6,4.5,4.9,4.4,4.5
Fall,2014,ALAN KENNEDY,ENG,76267,GEN: SHRT STRY,A,Lect,5,7,71%,5.6,4.2,3.6,3.8,3.4,3.6,4.4,3.8,4.2,4.2
Fall,2014,JANE BERNSTEIN,ENG,76269,SURVY FRM SCREENWRTG,A,Lect,10,18,56%,7.4,4.5,3.8,4.5,4.4,4.4,4.4,4.4,4.3,4.5
Fall,2014,ANDREW GORDON,ENG,76270,WRITNG FOR PROFESSNS,A,Lect,18,19,95%,5.67,4.78,4.83,4.72,4.5,4.72,4.72,4.67,4.78,4.83
Fall,2014,ANDREW GORDON,ENG,76270,WRITNG FOR PROFESSNS,B,Lect,17,18,94%,5.71,4.76,4.82,4.71,4.65,4.71,4.76,4.71,4.65,4.71
Fall,2014,DOUGLAS PHILLIPS,ENG,76270,WRITNG FOR PROFESSNS,C,Lect,15,17,88%,6.8,3.73,3.73,3.73,3.87,3.6,3.6,3.93,3.36,3.33
Fall,2014,ARI KLEIN,ENG,76270,WRITNG FOR PROFESSNS,D,Lect,14,15,93%,7.14,4.57,4.64,4.57,4.14,4.77,4.57,4.79,4.14,4.21
Fall,2014,NECIA WERNER,ENG,76271,INTR PROF TECH WRIT,A,Lect,12,18,67%,7.25,4.75,3.83,4.33,4.5,4.67,4.25,4.83,4.42,4.42
Fall,2014,KRISTIN SHIMMIN,ENG,76272,LANGUAGE IN DESIGN,A,Lect,6,6,100%,7.5,4.83,4.33,4.5,4.33,5,4.67,5,4.67,4.83
Fall,2014,JENNIFER KEATING-MILLER,ENG,76273,PRESENTING A PUBLIC,A,Lect,11,15,73%,8.55,4.91,4.45,4.55,4.36,4.45,4.64,4.64,4.55,4.55
Fall,2014,KRISTINA STRAUB,ENG,76294,INTERPRETIVE PRACTCS,A,Lect,4,8,50%,8,5,4.75,4.5,4.75,4.25,4.5,4.75,4.75,4.25
Fall,2014,IGOR VISHNEVETSKY,ENG,76296,A CNTY OF RUSSN FLMS,A,Lect,1,7,14%,8,4,3,3,3,5,5,4,5,5
Fall,2014,JOANNA WOLFE,ENG,76302,GLOBAL COMMUNICATION,A,Lect,4,4,100%,7.25,5,5,5,5,5,5,5,4.75,4.75
Fall,2014,GERALD COSTANZO,ENG,76306,EDITING & PUBLISH,A,Lect,1,4,25%,11,4,3,4,4,4,4,4,4,4
Fall,2014,LINDA FLOWER,ENG,76319,ENVIRONMENT RHETORIC,A,Lect,4,8,50%,10.25,4.5,3.25,3.5,4,4.5,3.75,4.5,4.25,4
Fall,2014,JOHN ODDO,ENG,76325,TOPICS IN RHETORIC,A,Lect,9,10,90%,6.67,4.78,4.89,4.78,4.89,4.89,4.89,5,5,4.88
Fall,2014,MATTHEW LAMBERT,ENG,76332,AFRCN AM LITERATURE,A,Lect,8,8,100%,6.88,4,3.75,3.88,3.88,4.13,4.13,4.25,3.38,3.5
Fall,2014,JEFFREY WILLIAMS,ENG,76335,20TH C LIT CUL STUDY,A,Lect,4,9,44%,9.5,4.5,3.5,3.75,4.5,4,4.25,4.25,4.5,4.25
Fall,2014,JEFFREY HINKELMAN,ENG,76339,ADV STDS FLM MDA,A,Lect,4,7,57%,6.5,4.5,4,4.25,4.25,4.5,4.25,5,4.5,4.5
Fall,2014,MARIAN AGUIAR,ENG,76341,ADVD GENDER STUDIES,A,Lect,5,8,63%,6.5,4.2,4.2,4,4.6,4.8,4.6,4.4,4.6,4.6
Fall,2014,JON KLANCHER,ENG,76350,HISTORY OF CRITCL ID,A,Lect,2,4,50%,6.5,5,5,5,5,4.5,4.5,5,5,5
Fall,2014,SILVIA PESSOA,ENG,76357,LING SOC AS IMMIGRAT,W,Lect,9,9,100%,9,4.78,4.89,5,4.89,5,4.89,5,4.89,4.78
Fall,2014,David Kaufer,ENG,76361,DGTL HMNTS,A,Lect,2,2,100%,5,5,3.5,4.5,4,5,4,5,4,4.5
Fall,2014,SHARON DILWORTH,ENG,76362,RDG IN FORMS: NONFIC,A,Lect,8,19,42%,7.25,4.63,4.25,4.5,4.38,4.88,4.75,4,4.38,4.63
Fall,2014,ANJALI SACHDEVA,ENG,76364,RDNGS IN FORMS,A,Lect,8,10,80%,8.38,4.5,4.38,4.63,4.5,4.38,4.63,4.75,4.5,4.5
Fall,2014,JAMES DANIELS,ENG,76365,BEGINING POETRY WKSP,A,Lect,7,7,100%,6.29,4.71,3.71,4,4.71,4.86,4.29,4.57,4.29,4.57
Fall,2014,STEVEN TWEDT,ENG,76372,TOPICS IN JOURNALISM,A,Lect,5,9,56%,4.4,4.8,5,4.6,5,4.8,5,5,5,4.4
Fall,2014,JAMES WYNN,ENG,76373,TPC RHETORIC ARGUMNT,A,Lect,11,17,65%,8.55,4.73,4.64,4.73,4.36,4.45,4.45,4.73,4.45,4.18
Fall,2014,JANE MCCAFFERTY,ENG,76375,MAGAZINE WRITING,A,Lect,7,10,70%,5.86,5,3.71,4.29,4.43,4.86,4.71,5,4.71,4.29
Fall,2014,ALAN KENNEDY,ENG,76376,GENRE STUDIES,A,Lect,3,7,43%,7,4.67,5,4.67,4.33,4.33,5,5,4.67,5
Fall,2014,JUSTIN MANDO,ENG,76386,LANGUAGE & CULTURE,A,Lect,8,8,100%,8.75,4.5,4.5,4.25,4.63,3.88,4,4.75,4.38,4.25
Fall,2014,David Kaufer,ENG,76390,STYLE,A,Lect,10,18,56%,7.7,4.5,4.8,4.8,4.7,4.8,4.8,4.6,4.7,4.7
Fall,2014,THOMAS MITCHELL,ENG,76390,STYLE,W,Lect,5,7,71%,11,4.25,4.8,4.8,4,4.8,4.6,4.8,4.2,4.6
Fall,2014,SUGURU ISHIZAKI,ENG,76391,DOCUMENT DESIGN,A,Lect,15,21,71%,8,4.87,4.6,4.67,4.67,4.67,4.57,4.93,4.67,4.71
Fall,2014,KRISTINA STRAUB,ENG,76410,18TH CNTRY LCS,A,Lect,1,3,33%,8,5,5,5,5,5,5,5,5,5
Fall,2014,KATHLEEN NEWMAN,ENG,76438,FILM AND MEDIA STD,A,Lect,4,5,80%,8.75,4.25,3.75,3.75,3.5,4.25,4.25,4.25,4,3.75
Fall,2014,MARIAN AGUIAR,ENG,76440,POSTCOLONIAL THEORY,A,Lect,3,6,50%,9,3.67,3.67,4.33,3.67,4.33,4,4.67,4.33,4.33
Fall,2014,JON KLANCHER,ENG,76444,STD PRINT CULTURE,A,Lect,3,5,60%,9,4,3,3.33,4,4,3.67,4.33,4,3.67
Fall,2014,HILARY MASTERS,ENG,76460,BEGIN FICTION WRKSHP,A,Lect,5,10,50%,7.4,3.8,2.4,3.2,3.4,3.6,3.4,3,2.6,3.2
Fall,2014,HILARY MASTERS,ENG,76461,SP PRJS:PSL ESSY,A,Lect,6,6,100%,7.5,3.83,2.83,3.67,3.83,3.67,3.5,3.17,3.33,3.5
Fall,2014,KEVIN GONZALEZ,ENG,76462,ADVNCD FICTN WRKSHP,A,Lect,10,14,71%,10,4.8,4.8,4.6,4.9,4.7,4.7,4.4,4.8,4.6
Fall,2014,JANE BERNSTEIN,ENG,76464,CREATIVE NONFCN WKSH,A,Lect,5,11,45%,12.2,4.6,3.8,4.4,4.6,5,4.75,5,4.8,4.8
Fall,2014,LAUREN SHAPIRO,ENG,76465,ADV POETRY WORKSHOP,A,Lect,5,6,83%,7.4,4.8,4.4,4.4,5,4.8,4.8,4.8,4.8,4.8
Fall,2014,JAMES WYNN,ENG,76476,RHETORIC OF SCIENCE,A,Lect,2,4,50%,8,5,5,5,5,5,5,5,5,5
Fall,2014,SUGURU ISHIZAKI,ENG,76487,WEB DESIGN,A,Lect,3,6,50%,8,4.67,4.67,4.33,5,4.33,4.33,5,4.67,4.33
Fall,2014,SUSAN HAGAN,ENG,76487,WEB DESIGN,W,Lect,12,18,67%,14.55,4.17,3.75,4.08,4.17,4,4,4.58,4.08,3.67
Fall,2014,SUSAN HAGAN,ENG,76487,WEB DESIGN,X,Lect,8,14,57%,11.38,3.75,2.88,3.25,3.5,3.75,3.13,3.75,3.5,3
Fall,2014,efath,ENG,76488,WEB DESIGN LAB,A,Lect,2,5,40%,5,5,4,4.5,4.5,4.5,4,5,4,4.5
Fall,2014,JOANNA WOLFE,ENG,76702,GLBL CMNCTN TRTG PRG,A,Lect,4,9,44%,10.25,4.75,4.5,4.25,4.25,4.5,4.5,4.25,4.25,4.25
Fall,2014,LINDA FLOWER,ENG,76719,ENVIRONMNTL RHETORIC,A,Lect,3,3,100%,9,4.33,4.67,5,4.67,4.67,4.67,4.67,4.67,4.33
Fall,2014,V.EMILY STARK,ENG,76720,ORGANZL COMMUNICTN,A,Lect,13,14,93%,9.15,4.77,4.08,4.46,4.23,4.38,4.15,4.69,4.23,3.54
Fall,2014,JOHN ODDO,ENG,76725,TOPICS IN RHETORIC,A,Lect,3,3,100%,11,5,5,5,5,5,5,5,5,5
Fall,2014,JEFFREY WILLIAMS,ENG,76735,20TH CNTY LTY CLT SD,A,Lect,2,4,50%,17,4,4.5,4.5,3.5,5,5,4,4,4
Fall,2014,JON KLANCHER,ENG,76750,HIS CRITICAL IDEAS,A,Lect,4,6,67%,11,4.75,4.25,4.25,4.5,4.5,4.5,4.75,4.75,4.5
Fall,2014,David Kaufer,ENG,76761,DGTL HMNTS,A,Lect,9,11,82%,8,4.22,3.89,4.22,3.78,4.56,3.89,4.44,4.22,4.11
Fall,2014,JANE MCCAFFERTY,ENG,76775,MAGAZINE WRITING,A,Lect,6,6,100%,5.6,4.67,3.33,3.5,4.33,4.33,4,4.67,4,4
Fall,2014,BRIAN STASZEL,ENG,76781,WRTG FOR MULTIMEDIA,A,Lect,6,6,100%,12.5,5,4.83,4.83,4.67,4.67,4.83,5,4.83,4.83
Fall,2014,JUSTIN MANDO,ENG,76786,LANGUAGE & CULTURE,A,Lect,4,5,80%,10.25,4.75,4.75,4.25,5,4.5,5,4.75,4.25,4.25
Fall,2014,BARBARA JOHNSTONE,ENG,76789,RHETORICAL GRAMMAR,A,Lect,10,17,59%,9.63,4.6,4.8,4.7,4.3,4.7,4.7,4.9,4.7,4.5
Fall,2014,JOHN ODDO,ENG,76790,STYLE,A,Lect,7,8,88%,11.14,4.86,4.43,4.29,4.29,4.57,4.57,4.57,4.57,4.43
Fall,2014,CAROLYN COMMER,ENG,76796,NON-PROFIT ADVOCACY,A,Lect,3,3,100%,9.5,4.67,3.67,4.33,4.67,4.67,4.67,4.67,4.67,4.33
Fall,2014,KRISTINA STRAUB,ENG,76810,18TH CNTRY LCS,A,Lect,5,5,100%,13.25,5,4.8,5,5,5,4.8,5,5,5
Fall,2014,PEGGY KNAPP,ENG,76823,LCS: ASTHTCS,A,Lect,6,10,60%,9,5,4.67,4.83,4.67,5,5,5,4.67,4.67
Fall,2014,JEFFREY WILLIAMS,ENG,76827,RESEARCH SEMINAR,A,Lect,5,5,100%,9.2,5,4.8,4.6,5,4.8,4.2,4.6,4.2,4.4
Fall,2014,KATHLEEN NEWMAN,ENG,76838,FILM & MEDIA STUDIES,A,Lect,6,6,100%,10.5,4.67,4,4.33,4.33,4.67,4.33,4.83,4.5,4.5
Fall,2014,MARIAN AGUIAR,ENG,76840,POSTCOLONIAL THEORY,A,Lect,5,5,100%,11.2,4.2,4.6,4,3.6,4.6,4.6,5,4.6,4.6
Fall,2014,JON KLANCHER,ENG,76844,STUDIES PRNT CULTR,A,Lect,5,6,83%,13,4.8,3.8,3.8,4.4,5,5,5,4.6,4.6
Fall,2014,DAVID SHUMWAY,ENG,76852,LITERARY CULT STU I,A,Lect,6,9,67%,10.4,2.83,4,3.67,3.67,3.83,4.17,3.33,3.5,3.5
Fall,2014,ANDREEA RITIVOI,ENG,76863,CNTMPRY RHETRCL THRY,A,Lect,8,9,89%,11.75,5,4.5,4.63,4.88,4.75,4.63,4.88,4.88,4.75
Fall,2014,NECIA WERNER,ENG,76870,PROF & TECH WRITING,A,Lect,6,14,43%,11.17,5,5,5,4.83,4.83,4.67,5,5,5
Fall,2014,JAMES WYNN,ENG,76876,RHETORIC OF SCIENCE,A,Lect,4,4,100%,11.75,4.25,4.5,4.5,4.75,4,4.5,4,4.25,3.75
Fall,2014,LINDA FLOWER,ENG,76885,NEW PUBLIC SPHERE,A,Lect,3,6,50%,11,5,3.67,3.33,4.67,4.67,4,5,4.33,4.33
Fall,2014,CHRISTINE NEUWIRTH,ENG,76886,ARGUMENT THEORY,A,Lect,5,7,71%,12.2,3.4,2.6,2.4,4,3.2,3.4,3.4,3.2,2.6
Fall,2014,SUGURU ISHIZAKI,ENG,76887,WEB DESIGN,A,Lect,2,2,100%,12.5,5,4.5,5,5,5,4.5,5,5,5
Fall,2014,SUGURU ISHIZAKI,ENG,76888,WEB DESIGN LAB,A,Lect,2,2,100%,3.5,5,4,4.5,4.5,4.5,4.5,5,4.5,4.5
Fall,2014,ANA COOKE,ENG,76902,TCHG WRTG PRACTCM I,A,Lect,5,6,83%,5,4.8,4.8,4.8,4.4,4.75,4.75,5,4.8,4.4
Fall,2014,DANIEL WALTER,ENG,76904,ESL PRACTICUM I,A,Lect,4,5,80%,8.25,4.5,4.75,4.5,4.5,4.5,4.5,4.75,4.5,4.5
Fall,2014,TIMOTHY HAGGERTY,H00,65101,HUMANITIES SCHOLAR I,A,Lect,9,13,69%,8.44,4.56,4.11,4.11,4.56,4.33,4.33,4.44,4.44,4.44
Fall,2014,ANDREEA RITIVOI,H00,65201,HUMANTIES SCHOLR III,A,Lect,7,10,70%,5.43,4.86,4.71,4.86,4.86,4.71,4.57,4.86,4.71,4.71
Fall,2014,RUSSELL GOLMAN,H00,65411,QSSS PRO SEMIMAR 1,A,Lect,2,2,100%,2,5,5,5,5,5,5,5,5,5
Fall,2014,RICKY LAW,HIS,79104,GLOBAL HISTORIES,1,Lect,128,177,72%,6.2,4.58,4.53,4.62,3.81,4.63,4.57,4.71,4.61,4.34
Fall,2014,RICKY LAW,HIS,79104,GLOBAL HISTORIES,2,Lect,124,180,69%,6.54,4.53,4.49,4.41,3.99,4.37,4.36,4.62,4.4,4.22
Fall,2014,BENJAMIN REILLY,HIS,79104,GLOBAL HISTORIES,6,Lect,46,85,54%,8.3,4.61,4.72,4.71,4.69,4.67,4.76,4.64,4.8,4.69
Fall,2014,JOEL TARR,HIS,79167,FR SEM: AMER ENV HIS,A,Lect,12,13,92%,5.75,4.83,4.33,4.25,4.67,4.83,4.55,4.92,4.67,4.67
Fall,2014,LAURIE EISENBERG,HIS,79200,INTRO HIS RESEARCH,A,Lect,6,12,50%,8,4.67,4.5,4.17,4,4.17,4.17,4.33,4,3.83
Fall,2014,LISA TETRAULT,HIS,79200,INTRO HIS RESEARCH,B,Lect,4,7,57%,8.75,4.5,4,4.75,4.75,5,4.5,4.75,4.5,4.5
Fall,2014,EMANUELA GRAMA,HIS,79203,POL CHNGE EAST EUROP,A,Lect,3,6,50%,6,5,4.67,4.67,4.33,5,4.33,5,5,4.33
Fall,2014,DONNA HARSCH,HIS,79205,20TH CENTURY EUROPE,A,Lect,12,22,55%,9.25,4.83,4.33,4.42,4.25,4.42,4.5,4.83,4.5,4.5
Fall,2014,JOHN SOLURI,HIS,79221,DVLP DEMOCR LTN AMER,A,Lect,7,11,64%,7.5,4.71,4.71,4.86,5,4.71,4.57,5,4.71,4.71
Fall,2014,Edda FIELDS-BLACK,HIS,79225,WEST AFRCN HSTY FILM,A,Lect,4,7,57%,10.25,5,4,4.5,3.75,4.5,4.5,4.75,4.5,4.5
Fall,2014,NAUM KATS,HIS,79231,AM FORGN POL 1945-PR,A,Lect,17,24,71%,7.47,4.59,4.41,4.41,4.56,4.65,4.65,4.71,4.53,4.53
Fall,2014,SHAWN ALFONSO-WELLS,HIS,79235,CARIBBEAN CULTURES,A,Lect,12,22,55%,7.75,4.25,3.58,3.75,3.42,4.08,3.67,4.33,3.67,3.75
Fall,2014,JOE TROTTER,HIS,79242,AFR AMR HST: REC PRS,A,Lect,5,7,71%,6.5,4.6,4.8,4.4,4.4,4.8,4.6,5,4.2,4
Fall,2014,SCOTT SANDAGE,HIS,79245,CAPTLM INDV AMER CLT,A,Lect,12,25,48%,9.83,4.92,4.58,4.5,4.5,4.33,4.67,4.08,4.83,4.58
Fall,2014,PETER GILMORE,HIS,79246,INDUSTRIAL AMERICA,A,Lect,13,20,65%,7.77,4.77,4.62,4.69,4.69,4.54,4.62,4.77,4.62,4.62
Fall,2014,ROBERT HUTCHINGS,HIS,79252,RCT US HSTY 1945-PRS,A,Lect,14,22,64%,6.71,4.57,4.29,4.29,4.36,4.36,4.57,4.79,4.57,4.64
Fall,2014,ZHONGXIN SUN,HIS,79264,CHNA AG RF 1978-PRST,A,Lect,11,14,79%,6.36,4.82,4.82,4.73,4.45,4.64,4.82,4.82,4.82,4.91
Fall,2014,WENDY GOLDMAN,HIS,79265,RSSN HSTY:FST LST TS,A,Lect,19,26,73%,6.58,4.79,4.42,4.42,3.89,4.47,4.42,4.84,4.68,4.63
Fall,2014,DONNA HARSCH,HIS,79268,WWI:20TH C CATSTROPH,A,Lect,11,20,55%,8.27,4.36,4.27,4.18,3.82,4,4.27,4.36,3.91,4
Fall,2014,IGOR VISHNEVETSKY,HIS,79270,CENTRY RUSSIAN FILMS,A,Lect,3,5,60%,8,4.33,3.67,4.33,3.67,4.33,4.33,3.33,4.33,4.33
Fall,2014,NAUM KATS,HIS,79271,RUSSIAN STUDIES TOPC,A1,Lect,3,3,100%,6,4.33,4,4,3.67,4.33,3.67,4.67,4.33,4.67
Fall,2014,NAUM KATS,HIS,79271,RUSSIAN STUDIES TOPC,A2,Lect,6,11,55%,6,4.67,4.33,4.67,3.83,4.67,4.67,5,4.5,4.67
Fall,2014,JUDITH SCHACHTER,HIS,79278,RG RP: IN PEOPLE MED,A,Lect,6,16,38%,9,4.5,4.5,4.67,4.33,4.67,4.67,4.5,4.5,4.5
Fall,2014,MICHAL FRIEDMAN,HIS,79282,EURPE WRLD SNCE 1800,A2,Lect,11,23,48%,8.55,4.91,4.64,4.55,4.82,4.82,4.73,5,4.73,4.82
Fall,2014,LANSINE KABA,HIS,79285,ISLAM IN THE US,W,Lect,16,25,64%,9.75,4.81,4.63,4.63,4.63,4.79,4.63,4.69,4.63,4.44
Fall,2014,KAREN FAULK,HIS,79297,DILMS CONTRV ANTHPLG,A,Lect,8,8,100%,7.63,4.88,4.88,4.75,4.38,4.88,4.88,5,4.75,4.63
Fall,2014,JAY ARONSON,HIS,79300,HSTRY AMRC PUBC PLCY,A,Lect,8,23,35%,7.25,4.75,4.88,4.63,4.13,4.75,4.75,4.75,4.5,4.38
Fall,2014,JOEL TARR,HIS,79303,PGH TRNSFM MDN UB AM,A2,Lect,11,19,58%,5,4.45,3.09,3.82,3.27,4.36,4.27,4.18,4,4
Fall,2014,JIACHENG LIU,HIS,79309,20TH CNTRY CHNA FLM,A,Lect,13,14,93%,8.23,4.62,4.38,4.38,4.31,4.38,4.15,4.54,4.31,4.38
Fall,2014,PAUL EISS,HIS,79313,OBJECTS OF VALUE,A,Lect,11,14,79%,6.09,4.36,4.09,4.09,3.82,3.91,4.09,4.73,3.91,3.82
Fall,2014,EMANUELA GRAMA,HIS,79314,POLITICS & CLT MEMRY,A,Lect,4,8,50%,9.5,4.5,3.5,3.5,3.5,4,3.5,4.75,3.75,3.25
Fall,2014,LEO HSU,HIS,79316,TRJCT PHT PRHS 1945,A,Lect,8,12,67%,5.75,4.75,4.75,4.75,4.38,4.63,4.5,4.63,4.5,4.75
Fall,2014,NICO SLATE,HIS,79319,INDIA THROUGH FILM,A1,Lect,10,14,71%,6.8,5,4.9,4.8,4.7,4.8,4.9,5,5,4.9
Fall,2014,CAROLINE ACKER,HIS,79330,MEDICINE & SOCIETY,A,Lect,20,30,67%,8.9,4.9,4.7,4.8,4.55,4.75,4.85,4.9,4.85,4.7
Fall,2014,LISA TETRAULT,HIS,79331,BDY PLTC: WM HLT AM,A,Lect,9,16,56%,8.33,4.89,4.67,4.78,4.78,5,4.78,4.89,4.78,4.78
Fall,2014,DAWN WINTERS,HIS,79331,BDY PLTC: WM HLT AM,B,Lect,8,12,67%,6.88,4.88,4.5,4.63,4.13,5,4.63,4.75,4.63,4.63
Fall,2014,AMUND TALLAKSEN,HIS,79335,DRUG USE DRUG POLICY,A,Lect,12,24,50%,7.45,4.67,4.83,4.75,4.75,4.75,4.83,4.92,4.67,4.67
Fall,2014,ALLYSON CREASMAN,HIS,79352,CHRISTDN DV CTHLC RE,A,Lect,5,9,56%,8.6,4.4,4.4,4.4,4,4.2,4.6,4.6,4.4,4.2
Fall,2014,KENNETH KEELING,HIS,79357,HIS BLACK AMERIC MUS,A,Lect,7,13,54%,3.71,4.71,4.14,4.71,4.29,4.86,4.71,4.86,4.86,4.71
Fall,2014,JUDITH SCHACHTER,HIS,79358,ANTHROPOLGY GLOBALIZ,A,Lect,1,4,25%,5,4,3,4,3,5,5,5,5,4
Fall,2014,ALBRECHT FUNK,HIS,79359,TERORSM & US NAT SEC,A2,Lect,6,24,25%,9,3.67,3.33,3.33,3.67,4,3.67,4.33,3.5,3.33
Fall,2014,IGOR VISHNEVETSKY,HIS,79364,TPC RUSSIAN LANG CUL,A,Lect,2,2,100%,5,4.5,4.5,5,4.5,4.5,4,3.5,4.5,4
Fall,2014,VAGEL KELLER,HIS,79369,DIS FLOODS/HURRICANE,A2,Lect,16,26,62%,7.63,4,4.06,4.06,3.94,4.06,4.07,4.38,3.81,3.81
Fall,2014,JOHN SOLURI,HIS,79381,PETROCULTURES,A,Lect,5,11,45%,5,4.8,4.8,4.4,4.6,4.2,4.2,4.6,4.2,4.4
Fall,2014,KAREN FAULK,HIS,79384,GARBAGE GONE GLOBAL,A,Lect,11,11,100%,7.45,4.55,4.55,4.55,4.45,4.91,4.64,4.73,4.55,4.55
Fall,2014,NAUM KATS,HIS,79395,ARTS IN PITTSBURGH,A,Lect,10,23,43%,6.2,4.7,4.8,4.6,4.5,4.8,4.8,4.9,4.8,4.9
Fall,2014,PAUL EISS,HIS,79400,ADV SEM GLOBL STUDES,A,Lect,6,7,86%,10,4.17,4,4.17,4,4.17,4,4.17,4,3.67
Fall,2014,LANSINE KABA,HIS,79411,RSRCH ISLAMIC ISSUES,W,Lect,8,9,89%,12.25,4.88,5,5,5,5,5,5,5,5
Fall,2014,STEVEN SCHLOSSMAN,HIS,79420,HIS RESEARCH SMNR,A,Lect,5,8,63%,13.4,5,4.2,4.6,5,4.6,4.4,5,4.8,4.8
Fall,2014,JAY ARONSON,HIS,79449,EHPP PROJECT COURSE,A,Lect,5,6,83%,10.4,4.4,3.4,4,4.6,4.6,4.6,4.6,4.4,4.2
Fall,2014,"REILLY, B. (co-taught)",HIS,79491,INDEPENDENT STUDY,W,Lect,2,3,67%,9.5,5,4.5,5,5,5,5,5,5,5
Fall,2014,"IBRAHIM, Z. (co-taught)",HIS,79491,INDEPENDENT STUDY,W,Lect,2,3,67%,9.5,5,5,4.5,4,5,5,5,5,5
Fall,2014,ALLYSON CREASMAN,HIS,79700,METHD & THRY HIS STU,A,Lect,3,4,75%,11,5,5,5,5,5,5,5,5,5
Fall,2014,SCOTT SANDAGE,HIS,79702,GRAD RESRCH SEMNR II,A,Lect,5,5,100%,12.2,5,5,5,5,5,5,5,5,5
Fall,2014,NICO SLATE,HIS,79704,PROSEMINAR US HISTRY,A,Lect,9,10,90%,10.33,5,5,4.89,4.89,4.78,4.67,5,4.67,4.67
Fall,2014,Edda FIELDS-BLACK,HIS,79731,TOPICS IN HSTY AF DP,A,Lect,7,8,88%,15.43,5,3.57,4.14,4.86,5,5,5,4.86,4.57
Fall,2014,"COOPER, K. (co-taught)",HSS,66221,TOPICS OF LAW,A,Lect,15,26,58%,4.2,4.4,4.33,4.27,3.87,4.33,4.27,4.33,4.33,4.27
Fall,2014,"THOMAS, J. (co-taught)",HSS,66221,TOPICS OF LAW,A,Lect,15,26,58%,4,4.53,4.53,4.47,3.93,4.53,4.33,4.6,4.53,4.53
Fall,2014,PATRICIA MAURIDES,HSS,66232,ART + THE BRAIN,A,Lect,2,6,33%,9.5,5,5,5,4.5,5,4.5,5,5,5
Fall,2014,Joseph Devine,HSS,66321,CMUWSP INTRNSHP SEM,A,Lect,7,10,70%,8.57,4.86,4.86,4.71,4.43,4.71,4.57,4.57,4.57,4.57
Fall,2014,VICKI HELGESON,HSS,66501,HSS SEN HONRS THE I,G,Lect,2,2,100%,9.5,5,5,5,5,5,5,5,5,5
Fall,2014,SHARON DILWORTH,HSS,66501,HSS SEN HONRS THE I,N,Lect,1,3,33%,8,5,5,5,5,5,5,5,5,5
Fall,2014,SELMA LIMAM MANSAR,ISH,67102,CONCEPTS OF INFO SYS,W,Lect,18,28,64%,7.76,4.61,4.83,4.72,4.72,4.67,4.78,4.89,4.61,4.72
Fall,2014,JERIA MCKNIGHT,ISH,67250,INFO SYSTEMS MILIEUX,A,Lect,13,25,52%,7.77,4.92,4.92,4.92,4.92,4.85,4.77,4.92,4.69,4.77
Fall,2014,JERIA MCKNIGHT,ISH,67250,INFO SYSTEMS MILIEUX,B,Lect,15,31,48%,7.4,4.8,4.67,4.53,4.4,4.6,4.53,4.8,4.47,4.47
Fall,2014,DIVAKARAN LIGINLAL,ISH,67250,INFO SYSTEMS MILIEUX,W,Lect,32,32,100%,12.29,4.72,4.53,4.78,4.59,4.78,4.75,4.88,4.75,4.66
Fall,2014,DANIEL PHELPS,ISH,67272,APPLCTN DESGN & DEV,W,Lect,22,32,69%,10.64,4.48,4.09,4.23,4.09,4.24,4.05,4.59,4.09,4.05
Fall,2014,DANIEL PHELPS,ISH,67301,NETWRKS & TELECMMNTN,W,Lect,7,13,54%,6.29,4.71,4.29,4.71,4.14,4.43,4.29,4.86,4.29,4.14
Fall,2014,CLARENCE HEIMANN,ISH,67311,DATABASE DES & IMPLE,A,Lect,24,64,38%,8.5,4.63,4.46,4.46,4.13,4.58,4.58,4.58,4.5,4.42
Fall,2014,MAHER HAKIM,ISH,67311,DATABASE DES & IMPLE,W,Lect,15,16,94%,12.13,4.4,4.53,4.73,4.2,4.47,4.4,4.47,4.4,4.4
Fall,2014,JUIMING TSAI,ISH,67312,STR INFO SYS MGMT,W,Lect,5,9,56%,11,5,5,5,5,5,5,5,4.8,5
Fall,2014,CLARENCE HEIMANN,ISH,67327,WEB APPLCTN SECURITY,A1,Lect,22,47,47%,5.29,4.91,4.68,4.73,4.41,4.91,4.86,4.95,4.77,4.64
Fall,2014,JOSEPH MERTZ,ISH,67328,BLDG DISTRIBUTD APPS,A,Lect,13,24,54%,11.23,4.31,3.77,3.77,3.85,3.92,3.62,4.54,3.69,4.23
Fall,2014,JUIMING TSAI,ISH,67352,ELECTRONIC BUSINESS,W,Lect,5,9,56%,6.2,4.4,3.8,4.4,4,4.6,4.4,4.2,4,4.6
Fall,2014,RAJA SOORIAMURTHI,ISH,67371,FNDMTLS SYS DEVLP,A,Lect,14,36,39%,6.38,4.21,3.29,3.21,2.86,3.29,2.79,4.57,3.14,2.92
Fall,2014,RAJA SOORIAMURTHI,ISH,67371,FNDMTLS SYS DEVLP,B,Lect,9,21,43%,7.63,4.22,3.33,3.22,2.89,3.44,3.22,4.33,3.11,2.56
